Id,Label,timeset,users_can_post,link,category,talking_about_count,like_count
120160811432325,Rosset Têxtil,,no,https://www.facebook.com/rosset.textil/,Industrials,59,5896
127421563952467,Overlicious,,yes,https://www.facebook.com/overlicious/,Society/Culture Website,124,3741
117412851604461,City Chic,,yes,https://www.facebook.com/citychiconline/,Clothing,826,107908
109585919202432,Viver - São José dos Campos,,yes,https://www.facebook.com/Viver-São-José-dos-Campos-109585919202432/,Regional Website,5,1102
115130285260168,Maxi Plus,,no,https://www.facebook.com/Maxiplusfashion/,Company,22,2314
214545015341438,Valfrance Lingerie,,no,https://www.facebook.com/ValfranceLingerie/,Clothing,53,6276
250110771778224,Baiocco Loja Plus Size,,yes,https://www.facebook.com/baiocco.moda/,Local Business,1320,17771
298523120282999,À Francesa Unhas Express,,yes,https://www.facebook.com/afrancesaunhas/,Health/Beauty,20,3816
354845874562093,What IF Magazine,,no,https://www.facebook.com/whatifmagazine/,Publisher,6,6965
252029181594447,Plus Size Indaial,,yes,https://www.facebook.com/indaial.plussize/,Clothing,2,2990
391599607593790,Déborah Plus Size,,no,https://www.facebook.com/deborahplussize/,Clothing,72,6216
281764375252569,Doce & Rosa Plus Size,,yes,https://www.facebook.com/DoceRosaPlusSize/,Clothing,73,13455
404546116253305,Eveíza Silhueta Plus,,yes,https://www.facebook.com/EveizaSilhuetaPlus/,Clothing,464,14948
500013400011570,Via Plus,,yes,https://www.facebook.com/via.plus.5/,Personal Blog,5,3935
389771991086096,DoceBela Plus Size,,yes,https://www.facebook.com/DoceBela-Plus-Size-389771991086096/,Clothing,1,3679
135166696637821,Milanina Plus Size,,yes,https://www.facebook.com/milanina.plussize/,Clothing,231,12862
360007507402746,Annual Plus,,yes,https://www.facebook.com/AnnualPlus/,Clothing,50,2133
306309686161118,Dygran Plus Size,,yes,https://www.facebook.com/DygranPlusSize/,Clothing,7,4569
360372527374326,Flaminga,,no,https://www.facebook.com/flamingaplussize/,Retail and Consumer Merchandise,5645,55812
398045216902331,Empreendedorismo Rosa,,yes,https://www.facebook.com/EmpreendedorismoRosa/,Consulting/Business Services,473,225077
337635396293260,Grazielle Melinda,,yes,https://www.facebook.com/gemfisio/,Health/Medical/Pharmacy,7,1323
234163756613249,Kathrin Schmidt - Estética e Micropigmentação,,yes,https://www.facebook.com/KSestetica/,Spas/Beauty/Personal Care,36,1234
453970848008345,Única  Plus Size & Gestante Natal/RN,,yes,https://www.facebook.com/Única-Plus-Size-Gestante-NatalRN-453970848008345/,Clothing,9,2674
152083558231541,Folic Colinas,,yes,https://www.facebook.com/Folic-Colinas-152083558231541/,Clothing,3,701
134293993426512,Julia Plus,,yes,https://www.facebook.com/juliaplus.com.br/,Clothing,1519,159553
204536169602745,Gogó Da Ema Choperia,,yes,https://www.facebook.com/Gogó-Da-Ema-Choperia-204536169602745/,Bar,99,9054
227745984002033,Miss Spighel,,no,https://www.facebook.com/lojamissspighel/,Local Business,27,1760
266107273492956,Xica Vaidosa,,yes,https://www.facebook.com/lojaxicavaidosa/,Clothing,527,20299
402230049832854,Liló Fashion Plus Size,,yes,https://www.facebook.com/LiloFashion/,Clothing,545,44511
382926898414604,Gordinhas Bem Resolvidas,,yes,https://www.facebook.com/GordinhasBemResolvidas/,Community,2,487
305091982921862,Gordinhas GG,,yes,https://www.facebook.com/GordinhasGg/,Community,2,326
320048264783525,Autoestima Gordinhas,,yes,https://www.facebook.com/AutoestimaGordinhas/,Community,7,1491
194013604068041,O mundo das gordinhas,,yes,https://www.facebook.com/coracaonaarte/,Museum/Art Gallery,2,883
1206168196189161,Kara Plus Size,,yes,https://www.facebook.com/KaraPlusSize/,Clothing,130,6969
87453954259,Revista Tpm,,no,https://www.facebook.com/revistatpm/,Magazine,35217,162551
105548146146730,São José dos Campos  Brazil,,yes,https://www.facebook.com/pages/S%C3%A3o-Jos%C3%A9-dos-Campos-Brazil/105548146146730,City,32122,119493
392808897443608,Amelie Boutique,,yes,https://www.facebook.com/AmelieBtq/,Shopping/Retail,0,2141
287124411409973,Ladiva Moda Plus Size,,yes,https://www.facebook.com/Ladiva-Moda-Plus-Size-287124411409973/,Clothing,31,28569
186861248033037,A grande diferença Blog,,yes,https://www.facebook.com/AGDblog/,Personal Blog,218,6528
176547335720414,Garotas Formosas,,no,https://www.facebook.com/Garotas-Formosas-176547335720414/,Public Figure,14,29928
497535863605831,Hat Shop - Loja De Chapéus,,yes,https://www.facebook.com/HatShopLojaDeChapeus/,Local Business,30,1695
101255393335310,TAGFashionista,,no,https://www.facebook.com/blogtagfashionista/,News/Media Website,24,5117
128870327190864,From the Rez to the City,,yes,https://www.facebook.com/From-the-Rez-to-the-City-128870327190864/,Personal Blog,657,16060
472653746097646,Coach3rs,,no,https://www.facebook.com/coach3rs/,Company,5,3679
423340064399365,Beleza de Peso,,yes,https://www.facebook.com/BelezaDePeso/,Community,0,564
309335889152082,WE Love,,yes,https://www.facebook.com/wendiwelove/,Clothing,223,4981
251142782325,Pernambucanas,,no,https://www.facebook.com/pernambucanas/,Clothing,2826,1596069
233341276707116,Via Vale Garden Shopping,,yes,https://www.facebook.com/viavalegardenshopping/,Company,1024,61750
284243381629520,Yafá,,yes,https://www.facebook.com/YafaBrasil/,Clothing,8,8767
294070807361477,Blog da Jé,,yes,https://www.facebook.com/blogdaje/,Public Figure,84,67613
196329073799810,Glamour Brasil,,yes,https://www.facebook.com/glamourbrasil/,Media/News/Publishing,162983,412904
165400486808492,Sacada Fashion,,yes,https://www.facebook.com/sacadafashion/,Health/Beauty,9,7692
36143771015,Calvin Klein,,yes,https://www.facebook.com/CalvinKlein/,Company,27806,10768803
485851431449171,Laura Izoldi Boutique Plus Size,,yes,https://www.facebook.com/Laura-Izoldi-Boutique-Plus-Size-485851431449171/,Shopping/Retail,58,6097
271480289629173,Aura Moda Plus Size,,yes,https://www.facebook.com/lojaaura/,Local Business,24,8495
255375454579791,Predilect s Plus,,yes,https://www.facebook.com/Predilectsplus/,Clothing,31,23399
516057278422300,Bellas Curvas Modas,,yes,https://www.facebook.com/Bellas-Curvas-Modas-516057278422300/,Shopping/Retail,0,1175
232322510123963,As Madames Boutique,,yes,https://www.facebook.com/LojaAsMadames/,Local Business,160,3377
361564583894053,Vanguarda Mix,,no,https://www.facebook.com/VanguardaMix/,TV Show,1128,22602
219985218034252,Carlota-rio,,yes,https://www.facebook.com/Carlota-rio-219985218034252/,Clothing,26,3313
124856500923193,Clube de Duas }{ Thieli e Laís,,yes,https://www.facebook.com/ClubedeDuas/,Personal Blog,202,13070
188725514481120,Detalhes de Diva,,yes,https://www.facebook.com/Detalhesdediva/,Personal Blog,2,1804
426464750758122,Privalia,,yes,https://www.facebook.com/privalia/,Company,517,5456839
198004746974989,Gordita Blog,,yes,https://www.facebook.com/GorditaBlog/,Personal Blog,1,2186
86875228015,The Glamazons,,yes,https://www.facebook.com/Glamazons/,Musician/Band,17,8328
148236298569825,Grandes Mulheres,,yes,https://www.facebook.com/blog.gm/,Personal Blog,7873,723306
379539272080035,Gisella Francisca,,yes,https://www.facebook.com/collectiveforusall/,Journalist,463,4951
37809341606,Reah Norman  Stylist & Plus Fashion Expert,,no,https://www.facebook.com/plusfashionstylist/,Artist,100,12438
354109742766,Just Lia,,no,https://www.facebook.com/justlia.com.br/,Personal Blog,3540,245715
348937468500717,Wish Fashion,,yes,https://www.facebook.com/wishfashionmps/,Retail and Consumer Merchandise,382,18050
164943566916324,PALANK,,no,https://www.facebook.com/palankfashion/,Clothing,408,267728
86746184549,Forever 21,,yes,https://www.facebook.com/Forever21/,Retail and Consumer Merchandise,62983,12640490
346062688795034,Blog Tafetá,,yes,https://www.facebook.com/blogtafeta/,Website,0,98
122792026424,Burberry,,no,https://www.facebook.com/Burberry/,Clothing,25822,17050705
312307312125607,Rery Moda Feminina,,no,https://www.facebook.com/rerymodafeminina/,Clothing,31490,42275
275309029175961,Yes! Ganhei,,no,https://www.facebook.com/yesganhei/,Internet/Software,1754,2295755
112218862242205,Rebdolls,,yes,https://www.facebook.com/rebdolls/,Shopping/Retail,192,50920
290142821100185,Le Petit Noir - Brigadeiro & Cia,,yes,https://www.facebook.com/lepetitnoirbrigadeiro/,Restaurant/Cafe,6,754
444589935588785,Loyola Acessórios,,yes,https://www.facebook.com/loyolaacessorios/,Product/Service,30,57078
165091190234947,Blog MaGGníficas,,yes,https://www.facebook.com/BlogMaGGnificas/,Reference Website,335,8711
149457828408713,Haten,,yes,https://www.facebook.com/hatencalcados/,Product/Service,40,4532
118514471535613,Marcy Guevara,,yes,https://www.facebook.com/themarcyguevara/,Public Figure,30,5472
329779873786808,The Beauty Box,,yes,https://www.facebook.com/facedabeauty/,Health/Beauty,26984,1951878
150113374142,MYNT 1792,,yes,https://www.facebook.com/Mynt1792/,Company,20,24996
163263003701551,Nicolette Mason,,yes,https://www.facebook.com/NicoletteMasonBlog/,Writer,447,38111
138160372881295,Curves and Chaos,,no,https://www.facebook.com/CurvesandChaos/,Personal Blog,110,11328
365478210141634,GabiFresh,,yes,https://www.facebook.com/gabifresh/,Public Figure,5218,139587
21796727440,Plus Model Magazine,,no,https://www.facebook.com/plusmodelmag/,Magazine,57714,527257
144527381462,Stylish Curves,,yes,https://www.facebook.com/Stylish-Curves-144527381462/,Personal Blog,758,34203
201954576553747,Helô Gomes,,yes,https://www.facebook.com/helo.gomes/,Clothing,60,46195
278387645512105,LESSÔ SAPATOS E ACESSÓRIOS,,no,https://www.facebook.com/LESSOSAPATOS/,Company,5573,27979
475701245788507,Entre Topetes e Vinis,,yes,https://www.facebook.com/EntreTopetesEVinis/,Personal Blog,3106,93382
153322298071871,Blog Mulherão,,no,https://www.facebook.com/Blog-Mulherão-153322298071871/,Personal Blog,2982,63993
231716300209349,Elegance Plus Size,,no,https://www.facebook.com/elegancemodaplussize/,Retail and Consumer Merchandise,1988,29601
252320804884068,Emporium Plus size,,yes,https://www.facebook.com/emporiumpsize/,Shopping/Retail,6,2759
295014717242853,Marina Calçados,,no,https://www.facebook.com/marinacalcados/,Clothing,534,60920
107679088286,Schutz,,no,https://www.facebook.com/schutzoficial/,Clothing,23534,1744405
161263611909,Youtheary Khmer,,yes,https://www.facebook.com/Youtheary-Khmer-161263611909/,Company,5,4484
145537255460936,Nx Zero,,no,https://www.facebook.com/nxzerooficial/,Musician/Band,68095,3404926
281575198528795,IMPACTO PRODUÇÕES,,yes,https://www.facebook.com/IMPACTO-PRODUÇÕES-281575198528795/,Organization,3,858
203981706303051,Girl With Curves by Tanesha Awasthi,,yes,https://www.facebook.com/GirlWithCurves/,Public Figure,9600,228939
157294607618530,Maria Filó,,no,https://www.facebook.com/MariaFiloOficial/,Clothing,3741,616125
295992827174748,Espaço de Beleza Mariana Felício,,yes,https://www.facebook.com/EspacoDeBelezaMarianaFelicio/,Spas/Beauty/Personal Care,1,340
286381544737766,Blog Da Van Carvalho,,yes,https://www.facebook.com/Blog-Da-Van-Carvalho-286381544737766/,Personal Blog,2,1497
361184737232006,As ThayS,,yes,https://www.facebook.com/As-ThayS-361184737232006/,Clothing,83,1383
169477296441459,Super Vaidosa,,no,https://www.facebook.com/Super-Vaidosa-169477296441459/,Personal Blog,1576,683106
91682244049,ELLE BRASIL,,yes,https://www.facebook.com/ElleBrasil/,Magazine,21255,322850
284499758228273,Zero.Tres,,no,https://www.facebook.com/zeropontotres/,Clothing,1,2367
158029100960227,Espaço de Beleza Mariana Felício,,no,https://www.facebook.com/pages/Espa%C3%A7o-de-Beleza-Mariana-Fel%C3%ADcio/158029100960227,Company,0,47
174049266063358,Gilberto Freitas,,yes,https://www.facebook.com/Gilberto-Freitas-174049266063358/,Media/News/Publishing,23,5280
179483995465698,Papo Vanguarda,,yes,https://www.facebook.com/papovanguarda/,TV Show,13,4530
176253080254,Brazilia Davi Moda,,yes,https://www.facebook.com/Braziliaplussizemodel/,Public Figure,22,17717
160150784042061,Lojas Renner,,yes,https://www.facebook.com/LojasRenner/,Shopping/Retail,471693,7449180
57836938449,SWAK Designs,,yes,https://www.facebook.com/swakdesigns/,Company,6084,131538
140393812653664,Canal GNT,,yes,https://www.facebook.com/canalgnt/,TV Channel,147177,3355411
238512962862441,Balonè Acessórios,,no,https://www.facebook.com/balone.acessorios/,Product/Service,1045,428734
169395763114341,Silvia Neves,,no,https://www.facebook.com/SilviaNeves.PlusSizeModel/,Public Figure,58,4464
179865905402853,Fashion Weekend Plus Size,,no,https://www.facebook.com/Fashion-Weekend-Plus-Size-179865905402853/,Organization,109,16279
304116256332761,Sapatinho de Cristal,,yes,https://www.facebook.com/blogsapatinhodecristal/,Personal Website,155,4461
193944443965876,C&A,,no,https://www.facebook.com/ceaBrasil/,Retail and Consumer Merchandise,12864,7178178
127555807346273,Three Seven Moda,,yes,https://www.facebook.com/threesevenmoda/,Clothing,47,3793
145800826429,Época,,no,https://www.facebook.com/epoca/,Magazine,77491,1847263
313710071981841,Torrid Queens,,yes,https://www.facebook.com/TorridQueens/,Local Business,4,570
142254852505389,Marcelo Jeneci,,yes,https://www.facebook.com/MarceloJeneci/,Musician/Band,2677,455572
126680437356461,Curvy and Confident,,no,https://www.facebook.com/CurvyAndConfidentFan/,Health/Beauty,38669,488001
203150189739220,Agnès Rio,,yes,https://www.facebook.com/Agnès-Rio-203150189739220/,Clothing,311,16982
167451359968559,Vale Sul Shopping,,no,https://www.facebook.com/valesulshopping/,Shopping/Retail,2125,53605
10236898932,Torrid,,yes,https://www.facebook.com/Torrid/,Clothing,9863,1070257
333880496633816,Curvy Girl On a Budget,,yes,https://www.facebook.com/CurvyGirlOnABudget/,Personal Blog,44,5164
186944124707752,Jessica Kane,,yes,https://www.facebook.com/jessicakanestyle/,Public Figure,3360,153803
246478028715452,Meia de Seda Intimates,,yes,https://www.facebook.com/MeiadeSeda/,Local Business,46,3369
193562583995216,CenterVale Shopping,,no,https://www.facebook.com/CenterValeShopping/,Shopping/Retail,1805,108795
244569838934376,Cris Bedendo Consultoria de Moda e Imagem,,yes,https://www.facebook.com/crisbedendoconsultoria/,Company,4,2137
16126780553,MAC Cosmetics,,yes,https://www.facebook.com/MACcosmetics/,Product/Service,1196331,12714569
42933792278,Vogue,,no,https://www.facebook.com/vogue/,Magazine,159822,7145174
163295873721574,Moda it,,no,https://www.facebook.com/modait/,News/Media Website,23414,595024
128600557879,Chic,,yes,https://www.facebook.com/sitechic/,Media/News/Publishing,19505,279022
131693930206201,Petiscos,,no,https://www.facebook.com/petiscosporjuliapetit/,Public Figure,6875,235339
203833426310600,Maquinario Assessoria de Comunicação,,no,https://www.facebook.com/MaquinarioComunicacao/,Local Business,2,2671
571190096306254,Curvilíneos,,yes,https://www.facebook.com/Curvilineos.com.br/,Personal Blog,500,27110
392068177547101,The Insiders Brasil,,yes,https://www.facebook.com/TheInsidersBrasil/,Media/News/Publishing,5411,122950
508638082532356,La Roche-Posay,,yes,https://www.facebook.com/LaRocheBrasil/,Health/Beauty,6789,2602389
131913720222471,Banda Falamansa,,yes,https://www.facebook.com/bandafalamansa/,Musician/Band,10008,219945
297407203715695,Thiago Rodrigues Photography,,yes,https://www.facebook.com/thiagorodriguesphoto/,Business Person,30,933
291447901047391,Curvy Connect Magazine,,no,https://www.facebook.com/curvyconnect/,Magazine,78,3117
166813190323781,Morisco Lingerie,,yes,https://www.facebook.com/moriscooficial/,Clothing,10,463
367288830039088,Fernando Ferreiro Illustrator,,no,https://www.facebook.com/FernandoFerreiroIllustrator/,Artist,43,3262
224603047730525,Estilosos,,yes,https://www.facebook.com/estilososbyninna/,Health/Beauty,1,240
123104104462534,Lívia Bella,,yes,https://www.facebook.com/liviabellafashion/,Clothing,9,3383
106285459447793,F*hits,,yes,https://www.facebook.com/Fhits/,Company,156,140594
414749621981058,MIP Brasil Farma,,yes,https://www.facebook.com/mipbrasilfarma/,Health/Beauty,58,60829
994791740532562,Tracta Farmaervas,,yes,https://www.facebook.com/farmaervastracta/,Health/Beauty,412,34254
599837570044082,Catharine Hill - Maquiagem Profissional,,yes,https://www.facebook.com/Catharine-Hill-Maquiagem-Profissional-599837570044082/,Health/Beauty,124,21842
205441072844831,Moda em Cianorte,,yes,https://www.facebook.com/modaemcianorte/,Clothing,61,10293
538718192885756,Magnólia Lingerie Brasil,,yes,https://www.facebook.com/magnoliabrasiloficial/,Clothing,151,2654
295328440579250,Priscilla Marinho,,yes,https://www.facebook.com/Priscilla-Marinho-295328440579250/,Actor/Director,1,570
1555322358045410,Babu Santana,,no,https://www.facebook.com/babu.santana/,Actor/Director,360,8722
218163204867981,RuPaul,,yes,https://www.facebook.com/RuPaul/,Entertainer,29733,838156
158861157508650,Casa Cor,,yes,https://www.facebook.com/casacoroficial/,Company,2593,127829
184630681556877,Usaflex Calçados,,no,https://www.facebook.com/UsaflexConforto/,Product/Service,29098,297926
724292177627726,Mayke Pavani Beauty Artist,,yes,https://www.facebook.com/pavanimayke/,Public Figure,1,520
180205775398360,Curves Vila Mariana - SP,,yes,https://www.facebook.com/Curves-Vila-Mariana-SP-180205775398360/,Sports/Recreation/Activities,10,483
146644628701381,Curves Brasil,,yes,https://www.facebook.com/CurvesBrasil/,Health/Beauty,2978,26078
425631167456012,Bless Tamanhos Grandes,,yes,https://www.facebook.com/Bless-Tamanhos-Grandes-425631167456012/,Local Business,17,903
423639981023432,Andrea Boschim,,yes,https://www.facebook.com/AndreaBoschim/,Public Figure,27,5567
