rt_id,who_was_rt,content_of_rt
1266712586743144448,moreiraviw,https://t.co/XeNRJZwlQO
1266814285784768520,gugachacra,Elon Musk é o maior visionário do século 21. Fez história com o lançamento de hoje da SpaceX em parceria com a NASA levando dois astronautas ao espaço. Parabéns a todos os envolvidos
1266863166857846784,BolsonaroSP,"""Epidemiologista francês, Didier Raoult, publica estudo científico sobre a eficácia da hidroxicloroquina em pacientes da covid-19.""

*Via @conexaopolitica :
https://t.co/vWuEVsFk4g"
1266862956115042304,da_museu,. https://t.co/AEWkf25ERJ
1266854473135058944,CNNBrasil,"Nota informativa do governo Jair Bolsonaro adotou o uso da cloroquina e hidroxicloroquina no tratamento de pacientes com Covid-19
https://t.co/c7GPMSSTkq"
1266753851283079170,reumalho,"Estou com cinco pacientes com Lúpus internadas em atividade grave no serviço. Nossa média é por volta de uma a cada 20 dias.

Em comum, elas tem algo: não conseguiram comprar um certo remédio há uns meses. Conseguem adivinhar qual?"
1266854473135058944,CNNBrasil,"Nota informativa do governo Jair Bolsonaro adotou o uso da cloroquina e hidroxicloroquina no tratamento de pacientes com Covid-19
https://t.co/c7GPMSSTkq"
1266753851283079170,reumalho,"Estou com cinco pacientes com Lúpus internadas em atividade grave no serviço. Nossa média é por volta de uma a cada 20 dias.

Em comum, elas tem algo: não conseguiram comprar um certo remédio há uns meses. Conseguem adivinhar qual?"
1266862017794768896,empresariojoao,"Pimenta nos olhos dos outros é refresco.
Enquanto a pessoa não for  contaminada, diz-se contra o medicamento. Contaminou.....Cloroquina é a salvação. https://t.co/JUA44ipRdK"
1266779277896417281,JanainaDoBrasil,"Amanhã, não sabemos o que será. Eu ando muito preocupada com o rumo que está tomando a nação."
1266835000772767744,jairbolsonaro,"- TUDO APONTA PARA UMA CRISE:

1. Primeiras páginas dos jornais abordaram com diferentes destaques, as decisões envolvendo a atuação do STF, da PF, do TCH e do TSE em relação ao governo Bolsonaro e seus aliados."
1266863166857846784,BolsonaroSP,"""Epidemiologista francês, Didier Raoult, publica estudo científico sobre a eficácia da hidroxicloroquina em pacientes da covid-19.""

*Via @conexaopolitica :
https://t.co/vWuEVsFk4g"
1266851943919607809,RachelSherazade,Acho que puseram cloroquina no leite da ministra Damares! Alucinógenoooooooooooooooo https://t.co/QYl4LBXVh4
1266862915828801536,IngrahamAngle,Paul Craig Roberts Questions The Campaign Against HCQ | Zero Hedge https://t.co/xelGNptFJT
1266799946847715328,AndreLuis022,"Enquete da tarde :
Na sua opinião, Carluxo, usa leite de aveia Davene ou Leite de Rosas ?"
1266543346853478400,nise_dra,"Importante artigo do Dr Didier Raoult com  99,1% de vida  sem problemas cardíacos graves em pacientes tratados precocemente com Hidroxicloroquina e Azitromicina . https://t.co/iNKlWO4NSb"
1266771405665951744,MelschmidtKML,@o_antagonista Vcs não disseram pra ele que o STF tirou o poder do Presidente de interferir em qualquer coisa? Que o papel do Bolsonaro foi só distribuir dinheiro? Não falaram?
1266832027141074944,JornalOGlobo,Weintraub diz que é preciso 'mudar as regras da república' para impedir 'paraíso esquerdista' https://t.co/OUT8c27Apq https://t.co/n2kM0ay9z1
1266753851283079170,reumalho,"Estou com cinco pacientes com Lúpus internadas em atividade grave no serviço. Nossa média é por volta de uma a cada 20 dias.

Em comum, elas tem algo: não conseguiram comprar um certo remédio há uns meses. Conseguem adivinhar qual?"
1266838356220141568,jairbolsonaro,"14. PR lhe concedeu a medalha do mérito naval, que a mídia entendeu como uma “provocação.” Presidente da Câmara, Rodrigo Maia, voltou a atacar Weintraub, lamentando o país ter um “ministro tão desqualificado.”"
1266837177910075400,paulomathias,"Bruno Covas agora prorroga a quarentena até dia 15 de junho em São Paulo. Falta comunicação, planejamento e transparência. Estão criando um problema muito maior que o coronavírus."
1266819938800537606,manuelkobel,"Procuradores pedem suspensão de norma que ampliou uso da cloroquina @UOLNoticias @UOL https://t.co/UeSBaHfdwe
PROCURADORES DO MP DE 4 ESTADOS PEDEM AO MINISTÉRIO DA SAÚDE SUSPENSÃO DE NORMA QUE AMPLIOU O USO DA CLOROQUINA."
1266779272867385347,JanainaDoBrasil,"Se uma médica gravar um vídeo, com base na sua experiência profissional, dizendo que cloroquina não funciona e pode levar à morte, a Justiça pode mandar retirar esse vídeo? Acredito que a resposta seja não! Por que, então, pode a Justiça determinar a exclusão de vídeo de"
1266857819778711553,UOLNoticias,"Brasil registra mais 956 mortes por covid-19, passa França e chega a 28.834 https://t.co/7lkHUcTF7M"
1266784198699954176,cristianomolica,"@JanainaDoBrasil Não entendo essa sua  postura, ciência não se faz com opinião de médica, se faz com base científica, atualmente não se há,  no mundo, nenhuma pesquisa que dê respaldo ao medicamento, não negacionista, não seja cloroquinista. Ou volte ao bolsonarismo que talvez seja o seu lugar"
1266753851283079170,reumalho,"Estou com cinco pacientes com Lúpus internadas em atividade grave no serviço. Nossa média é por volta de uma a cada 20 dias.

Em comum, elas tem algo: não conseguiram comprar um certo remédio há uns meses. Conseguem adivinhar qual?"
1266849372517662727,DamaresAlves,Vai um leitinho aí? https://t.co/xl6LRQozYE
1266830371657785347,DamaresAlves,"ESTARRECIDA! Eu não tinha me dado conta disto! Já solicitei a minha equipe técnica estudo destes dados. Não anteciparei comentários sem antes profunda análise. Confesso que sentimento de angústia e preocupação acaba de tomar conta de meu coração e mente.
https://t.co/46QPN7wCia"
1266851943919607809,RachelSherazade,Acho que puseram cloroquina no leite da ministra Damares! Alucinógenoooooooooooooooo https://t.co/QYl4LBXVh4
1266849372517662727,DamaresAlves,Vai um leitinho aí? https://t.co/xl6LRQozYE
1266753851283079170,reumalho,"Estou com cinco pacientes com Lúpus internadas em atividade grave no serviço. Nossa média é por volta de uma a cada 20 dias.

Em comum, elas tem algo: não conseguiram comprar um certo remédio há uns meses. Conseguem adivinhar qual?"
1266765802088411136,BolsonaroSP,Oiê! https://t.co/GlIbE7Aet1
1266851943919607809,RachelSherazade,Acho que puseram cloroquina no leite da ministra Damares! Alucinógenoooooooooooooooo https://t.co/QYl4LBXVh4
1266851943919607809,RachelSherazade,Acho que puseram cloroquina no leite da ministra Damares! Alucinógenoooooooooooooooo https://t.co/QYl4LBXVh4
1266748034337198082,jairbolsonaro,"- Como muitos profissionais, Nobel de Química e as consequências das medidas de isolamento. https://t.co/u50bCOdpj0"
1266712586743144448,moreiraviw,https://t.co/XeNRJZwlQO
1266849372517662727,DamaresAlves,Vai um leitinho aí? https://t.co/xl6LRQozYE
1264930318110375937,Bomboclaat4U,Bomboclaat https://t.co/2kdJlsDyiG
1266830371657785347,DamaresAlves,"ESTARRECIDA! Eu não tinha me dado conta disto! Já solicitei a minha equipe técnica estudo destes dados. Não anteciparei comentários sem antes profunda análise. Confesso que sentimento de angústia e preocupação acaba de tomar conta de meu coração e mente.
https://t.co/46QPN7wCia"
1266846499775881218,lucianopotter,Isso emociona... 😭 https://t.co/86EELIP2Uk
1266507193400033286,fec5588fm,"Uma corte que trata mais de 210 milhões de cidadãos de bem, como otarios e ralé, não deveria nem existir, quanto mais, agir com autoritarismo... Ministro que nunca foi nem juiz, no máximo advogados do PT e PCC querendo bancar o FARAÓ do antigo Egito!"
1266779275413381120,JanainaDoBrasil,"Pode o magistrado, no momento de decidir, colocar sua opinião pessoal sobre um dado assunto acima da liberdade de expressão e manifestação? Peço cuidado àqueles que estão aplaudindo essas decisões preocupantes. Hoje, cerceiam a fala de uma médica que defende o uso da cloroquina."
1266845494891941889,augustodeAB,"O Presidente faz um longo fio (sou bloqueado por ele, mas recebi de amigos) e não fala UMA palavra sequer sobre uma pandemia que já matou mais de 28 mil brasileiros.

U M A   P A L A V R A"
1266847485475127296,marcofeliciano,"CLOROQUINA: Mais de 100 cientistas e médicos assinaram carta questionando estudo da revista “The Lancet” desqualificando o uso da cloroquina,
 o banco de dados usado seria duvidoso.

https://t.co/AwLRoZmdIf"
1266818246122049538,BolsonaroSP,Estamos juntos amanhã. Pelas nossas liberdades🇧🇷🇧🇷🇧🇷 https://t.co/mmyqSgTSqO
1266719123557449729,isacmariano,"Bolsonaro destruiu o Ministério da Saúde, depois da sua crise de ciúmes perante o competente Mandetta; e depois que Teich não quis ser um serviçal seu. O que existe hoje é um orgão sem comando técnico e sem Norte científico, que está liderado por maus militares em busca de grana."
1266445248605061120,gugachacra,Trump rompe relações com a Organização Mundial da Saúde
1266834983198523393,AntiDoido,"MPF pede suspensão de protocolo que ampliou uso da cloroquina 

*MPF COMUNISTA?
KKKK

https://t.co/2ucj5PMHaW"
1266765802088411136,BolsonaroSP,Oiê! https://t.co/GlIbE7Aet1
1265083192194859021,porlavacunacion,"Ojalá no necesites esta información, pero te la compartimos para que sepas qué hacer en caso de que el #SARSCoV2 invada tu hogar. 😔 #YoSoyEmbajador #COVID19 https://t.co/7D0DuZI1BS"
1266776522859220992,JornalOGlobo,Sede da PGR é pichada em Brasília:  'Procuradoria-Geral do Bolsonaro' https://t.co/rwRb0lPPDj https://t.co/XaxbjDjrCk
1277383902198464517,m_ppro,"Advogados articulam “A Maior Ação do Mundo” contra inquéritos inconstitucionais do STF.
Parabenizamos o Movimento Advogados do Brasil pela incessante luta em prol da Democracia. https://t.co/1YGqTs4qCr"
1277733380013113351,LeviKaique,"MEU PAI ETERNO TODO CRIADOR POR FAVOR, SIM, SIM!!! 

Se comprovada eficácia, vacina desenvolvida no Rio pode ser distribuída em dezembro, diz Fiocruz =&gt; https://t.co/UUxUO8JUvB"
1277745847913123841,kallilolv,"Uma mulher transtornada, que se diz evangélica, agride jovem gay na rodoviária de Lucas do Rio Verde (MT) https://t.co/8Tojh9CnEO"
1277601315305201666,richellyjaques,@AlexAleluia Esse laboratório produz a hidroxicloroquina e retirou o produto das farmácias por conta própria. https://t.co/Ft4Cpz08Dl
1277749248445034498,grafhael,"Ah mano, vai se foder. As pessoas hoje se preocupam mais em filmar pra poder ganhar like na internet do que fazer algo pra ajudar. https://t.co/cZdfPpf4iv"
1277671608082186242,futebol_info,"Adilson Batista, técnico do Cruzeiro, sobre a vaquinha que o clube criou nas redes sociais:

“Se cada torcedor der R$ 1 é uma folha salarial de R$ 9 milhões. Dá para fazer um time para enfrentar o Flamengo.” https://t.co/UqW1Q2BUs4"
1277587307776937986,YMCBrasil,Tempos difíceis em que ACM Neto vira comunista pra essa cambada de doidos! https://t.co/X2oJpTmOn0
1277574256558329861,CarlosBolsonaro,"sérgio, aparelhos de escuta, brinquedo gepeto, palocci não, rede, alicate, boneco chucky, tucanos, biografia, socialismo, liberdade, mary poppins..."
1277745968960724997,depjesse,"A vontade do povo, a óbvia necessidade de trabalho e a LIBERDADE falaram mais alto em Florianópolis! O decreto absurdo do prefeito não durou nem uma semana."
1277619690190311425,LucianoHuck,"Qtas vezes nos chocamos c/ os números da violência no BR? Mtas vezes superiores a zonas de guerra. Em 2018, o Fórum Brasileiro de Segurança Pública registou 57.341 homicídios. A Covid19 em poucos meses já matou 57.658 brasileiros. Estamos errando no combate ao virus dsd o começo."
1277742392599171072,JotaInfo,Trabalhadores em saúde acionam STF contra recomendação oficial de cloroquina. Entidades querem que governo seja obrigado a dizer que cloroquina pode aumentar a taxa de mortalidade da Covid-19: https://t.co/uOEkPawqBK https://t.co/RT3YxcKpwD
1277740819890548738,AroeiraCartum,https://t.co/AtS3JJRNK8 https://t.co/Wv0Xq8PI6X
1277682711583481856,ronaldocaiado,"Quarentena alternada entre 14 dias de fechamento e 14 dias de abertura e o rastreamento de contaminados por Covid-19 foi a proposta apresentada pela Universidade Federal de Goiás em reunião com prefeitos e demais autoridades, para conter propagação do novo coronavírus em Goiás."
1277682711583481856,ronaldocaiado,"Quarentena alternada entre 14 dias de fechamento e 14 dias de abertura e o rastreamento de contaminados por Covid-19 foi a proposta apresentada pela Universidade Federal de Goiás em reunião com prefeitos e demais autoridades, para conter propagação do novo coronavírus em Goiás."
1277580134288105472,VEJA,"Irã emite mandado de prisão contra Donald Trump 
https://t.co/tS5O8TjDdI https://t.co/RMt1k01Hxy"
1277663119712583680,g1,"Se comprovada eficácia, vacina desenvolvida no Rio pode ser distribuída em dezembro, diz Fiocruz =&gt; https://t.co/IZUXzlARp3 #G1 https://t.co/Uir6AeKT5b"
1277735403513151488,AraciPatriota,"Bruno “coveıro” Covαs, fechα hospıtαl de cαmpαnhα do Pαcαembú!! Fechou o Anhembı semαnα pαssαdα!!
Ambos cumprırαm com o desejo dos mαléfıcos Covαs-Dorıα no esquemα de corrupçα̃o 💩💩
#BolsonaroOrgulhoDoBrasil  https://t.co/TrlBX4IkXi"
1277663119712583680,g1,"Se comprovada eficácia, vacina desenvolvida no Rio pode ser distribuída em dezembro, diz Fiocruz =&gt; https://t.co/IZUXzlARp3 #G1 https://t.co/Uir6AeKT5b"
1277739120769597443,TheInterceptBr,Um prejuízo de R$ 273 milhões que generais do @exercitooficial causaram com ‘erros grosseiros’ https://t.co/V7iBlhUFyd https://t.co/XTgSJXJZgH
1277574256558329861,CarlosBolsonaro,"sérgio, aparelhos de escuta, brinquedo gepeto, palocci não, rede, alicate, boneco chucky, tucanos, biografia, socialismo, liberdade, mary poppins..."
1277729746441428992,blogdojefferson,"@blogdojefferson's account has been withheld in Brazil, Worldwide in response to a legal demand. Learn more."
1277735607851266048,brazilianboomer,https://t.co/fpaw0NxhOO
1276485493509611521,jornalextra,Exército brasileiro tem estoque de cloroquina para 18 anos https://t.co/lH3EKqeyUm https://t.co/7vGq8WjoO3
1277726954150559750,hoc111,"Agência americana já REVOGOU a autorização da Hidroxicloroquina

A própria FABRICANTE do remédio encerrou testes com resultado inconclusivo

No Brasil temos estoque pra 18 ANOS e 20% do país acha que ela é a cura!

Quem será responsabilizado?

Quem defendeu o uso vai se retratar?"
1277569021429284864,JFMargarida,"Quase R$270 milhões em prejuízos. Dinheiro público.
Não se trata apenas de contestar a capacidade gerencial de militares.
Trata-se do absurdo de escaparem de qualquer punição.
https://t.co/MCMHeEK2Rk"
1277654259123838976,JaneviVoces,"O prefeito que deixou muita gente morrer a míngua ao proibir a Hidroxicloroquina, agora confessa à mídia que fez uso do remédio que negou ao povo...
Quantas pessoas que nem sofriam de câncer, como ele, morreram e quantas poderiam ter sido salvas se tivessem sido medicadas. https://t.co/z8qJ08dftV"
1277724402415738882,diarioonline,"Dexametasona a pacientes graves da Covid-19 'salva vidas', diz OMS https://t.co/HOUKorLSV9 https://t.co/GLhxRW3ZpR"
1277735043797078017,carol_finardi,"@EduardoSpagnuo4 Como vc pode achar q/ ele esta conduzindo bem o país nessa pandemia? Vc já perdeu algum familiar? espero que não, mas pense naqueles q/ já perderam, vc acha q/ eles estão satisfeitos com o presidente gripezinha?"
